cas_number,category,label_ja,label_en,law_name_ja,law_name_en,law_reference,law_id
68920-66-1,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
68937-66-6,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
68937-98-4,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
68938-26-1,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
68951-67-7,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
68952-35-2,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
68955-19-1,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
68955-20-4,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
68955-55-5,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
68987-81-5,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
68989-58-2,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
68991-48-0,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
68991-49-1,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
68991-51-5,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
69011-36-5,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
69013-18-9,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
69013-19-0,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
69227-20-9,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
69227-21-0,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
69227-22-1,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
69227-93-6,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
6929-08-4,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
69364-63-2,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
69669-25-6,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
69669-44-9,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
69897-43-4,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
6994-45-2,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
69984-73-2,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70005-86-6,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70084-73-0,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70178-78-8,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70178-79-9,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70214-69-6,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70214-77-6,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70358-78-0,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70358-81-5,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70358-83-7,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70358-86-0,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70358-89-3,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70445-33-9,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020 通し番号: 275,349CO0000000202
70495-37-3,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70528-84-6,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70592-80-2,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70632-06-3,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70709-94-3,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70729-87-2,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70750-27-5,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70750-63-9,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70755-46-3,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70755-47-4,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70850-90-7,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70879-83-3,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
70969-43-6,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
71-36-3,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020 通し番号: 124,349CO0000000202
71-43-2,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020 通し番号: 45,349CO0000000202
71011-10-4,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
71060-57-6,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
71061-07-9,priority_evaluation,優先評価化学物質,Priority Assessment Chemical,化学物質の審査及び製造等の規制に関する法律,Chemical Substances Control Law,NITE-CHRIP RJ_01_020,349CO0000000202
