cas_number,alias_name,normalized_alias,source_type,source_ref
62-38-4,アセトキシフェニル水銀（ＩＩ）,アセトキシフェニル水銀,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
62-38-4,（アセタート‐κＯ）フェニル水銀,フェニル水銀,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
62-38-4,フェニル酢酸水銀,フェニル酢酸水銀,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
62-38-4,水銀及びその無機化合物（硫化水銀を除く。）,水銀及びその無機化合物,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
62-38-4,水銀及びその無機化合物（硫化水銀を除く。）,水銀及びその無機化合物,ryukyu_name,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
62-38-4,酢酸フェニル水銀,酢酸フェニル水銀,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
62-53-3,Aniline,aniline,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
62-53-3,アニリン,アニリン,law_entry_raw_name,412CO0000000138:別表第一
62-53-3,アニリン,アニリン,law_mapping_exact_name,412CO0000000138:別表第一
62-53-3,アニリン,アニリン,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
62-56-6,Thiourea,thiourea,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
62-56-6,チオ尿素,チオ尿素,law_entry_raw_name,412CO0000000138:別表第一
62-56-6,チオ尿素,チオ尿素,law_mapping_exact_name,412CO0000000138:別表第一
62-56-6,チオ尿素,チオ尿素,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
62-73-7,"2,2-Dichloroethenyl dimethyl phosphate","2,2dichloroethenyldimethylphosphate",regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
62-73-7,"2,2-Dichloroethenyl dimethyl phosphate","2,2dichloroethenyldimethylphosphate",ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
62-73-7,ＤＤＶＰ,ddvp,law_entry_raw_name,340CO0000000002:Article 2
62-73-7,ＤＤＶＰ,ddvp,law_entry_raw_name,412CO0000000138:別表第一
62-73-7,ＤＤＶＰ,ddvp,law_mapping_alias,340CO0000000002:Article 2
62-73-7,ＤＤＶＰ,ddvp,law_mapping_alias,412CO0000000138:別表第一
62-73-7,DDVP,ddvp,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
62-73-7,DDVP,ddvp,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
62-73-7,DDVP,ddvp,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
62-73-7,DDVP,ddvp,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
62-73-7,Dichlorvos,dichlorvos,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
62-73-7,Dichlorvos,dichlorvos,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
62-73-7,"Dimethyl 2,2-dichlorovinyl phosphate","dimethyl2,2dichlorovinylphosphate",regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
62-73-7,"Dimethyl 2,2-dichlorovinyl phosphate","dimethyl2,2dichlorovinylphosphate",ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
62-73-7,"Dimethyl 2,2-dichlorovinyl phosphate; Dichlorvos","dimethyl2,2dichlorovinylphosphate;dichlorvos",regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
62-73-7,りん酸ジメチル＝二・二―ジクロロビニル,りん酸ジメチル=二・二ジクロロビニル,law_entry_raw_name,412CO0000000138:別表第一
62-73-7,ジクロルボス,ジクロルボス,law_entry_raw_name,412CO0000000138:別表第一
62-73-7,ジクロルボス,ジクロルボス,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
62-73-7,"ジメチル-2,2-ジクロロビニルホスフェイト","ジメチル2,2ジクロロビニルホスフェイト",regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
62-73-7,"ジメチル-2,2-ジクロロビニルホスフェイト","ジメチル2,2ジクロロビニルホスフェイト",ryukyu_name,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
62-73-7,ジメチル―二・二―ジクロルビニルホスフエイト,ジメチル二・二ジクロルビニルホスフエイト,law_entry_raw_name,340CO0000000002:Article 2
622-24-2,(2-Chloroethyl)benzene,benzene,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
622-24-2,（クロロメチル）ベンゼン,ベンゼン,law_entry_raw_name,340CO0000000002:Article 1
622-24-2,ベンゼン,ベンゼン,law_entry_raw_name,412CO0000000138:別表第一
622-24-2,（クロロメチル）ベンゼン,ベンゼン,law_mapping_exact_name,340CO0000000002:Article 1
622-24-2,ベンゼン,ベンゼン,law_mapping_exact_name,412CO0000000138:別表第一
622-24-2,（2-クロロエチル）ベンゼン,ベンゼン,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
624-91-9,亜硝酸メチル,亜硝酸メチル,law_entry_raw_name,340CO0000000002:Article 2
624-91-9,亜硝酸メチル,亜硝酸メチル,law_mapping_exact_name,340CO0000000002:Article 2
624-92-0,Dimethyl disulfide,dimethyldisulfide,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
624-92-0,ジメチルジスルフィド,ジメチルジスルフィド,law_entry_raw_name,412CO0000000138:別表第一
624-92-0,ジメチルジスルフィド,ジメチルジスルフィド,law_mapping_exact_name,412CO0000000138:別表第一
624-92-0,ジメチルジスルフィド,ジメチルジスルフィド,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
627-44-1,Diethyl mercury,diethylmercury,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
627-44-1,Diethyl mercury,diethylmercury,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
627-44-1,アルキル水銀化合物（アルキル基がメチル基又はエチル基である物に限る。）,アルキル水銀化合物,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
627-44-1,アルキル水銀化合物（アルキル基がメチル基又はエチル基である物に限る。）,アルキル水銀化合物,ryukyu_name,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
627-44-1,ジエチル水銀,ジエチル水銀,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
628-96-6,"1,2-Ethanediol dinitrate","1,2ethanedioldinitrate",regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
628-96-6,"1,2-Ethanediol dinitrate","1,2ethanedioldinitrate",ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
628-96-6,Nitroglycol,nitroglycol,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
628-96-6,Nitroglycol,nitroglycol,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
628-96-6,エチレングリコールジニトレート,エチレングリコルジニトレト,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
628-96-6,ジニトログリコール,ジニトログリコル,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
628-96-6,ニトログリコール,ニトログリコル,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
628-96-6,ニトログリコール,ニトログリコル,ryukyu_name,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
628-96-6,二硝酸エチレングリコール,二硝酸エチレングリコル,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
63-25-2,1-Naphthyl N-methylcarbamate (Carbaryl),1naphthylnmethylcarbamate,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
63-25-2,ＮＡＣ,nac,law_entry_raw_name,412CO0000000138:別表第一
63-25-2,N-メチルカルバミン酸1-ナフチル【カルバリル】,nメチルカルバミン酸1ナフチル【カルバリル】,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
63-25-2,Ｎ―メチルカルバミン酸一―ナフチル,nメチルカルバミン酸一ナフチル,law_entry_raw_name,412CO0000000138:別表第一
63-25-2,カルバリル,カルバリル,law_entry_raw_name,412CO0000000138:別表第一
63-25-2,カルバリル,カルバリル,law_mapping_alias,412CO0000000138:別表第一
630-08-0,Carbon monoxide,carbonmonoxide,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
630-08-0,Carbon monoxide,carbonmonoxide,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
630-08-0,一酸化炭素,一酸化炭素,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
630-08-0,一酸化炭素,一酸化炭素,ryukyu_name,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
631-60-7,"Mercurous acetate, Mercury(I) acetate","mercurousacetate,mercuryacetate",regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
631-60-7,"Mercurous acetate, Mercury(I) acetate","mercurousacetate,mercuryacetate",ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
631-60-7,水銀及びその無機化合物（硫化水銀を除く。）,水銀及びその無機化合物,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
631-60-7,水銀及びその無機化合物（硫化水銀を除く。）,水銀及びその無機化合物,ryukyu_name,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
631-60-7,酢酸水銀(I),酢酸水銀,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
632-99-5,Basic Fuchsin,basicfuchsin,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
632-99-5,Basic Fuchsin,basicfuchsin,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
632-99-5,CI Basic Violet 14,cibasicviolet14,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
632-99-5,CI Basic Violet 14,cibasicviolet14,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
632-99-5,Magenta,magenta,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
632-99-5,Magenta,magenta,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
632-99-5,ベーシックバイオレット-14,ベシックバイオレット14,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
632-99-5,マゼンタ,マゼンタ,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
632-99-5,マゼンタ,マゼンタ,ryukyu_name,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
632-99-5,塩基性フクシン,塩基性フクシン,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
64-18-6,ぎ酸,ぎ酸,law_entry_raw_name,340CO0000000002:Article 2
64-18-6,ぎ酸,ぎ酸,law_mapping_exact_name,340CO0000000002:Article 2
64-67-5,Diethyl sulfate,diethylsulfate,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
64-67-5,硫酸ジエチル,硫酸ジエチル,law_entry_raw_name,412CO0000000138:別表第二
64-67-5,硫酸ジエチル,硫酸ジエチル,law_mapping_exact_name,412CO0000000138:別表第二
64-67-5,硫酸ジエチル,硫酸ジエチル,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
640-15-3,ジメチルエチルメルカプトエチルジチオホスフエイト,ジメチルエチルメルカプトエチルジチオホスフエイト,law_entry_raw_name,340CO0000000002:Article 2
640-15-3,ジメチルエチルメルカプトエチルジチオホスフエイト,ジメチルエチルメルカプトエチルジチオホスフエイト,law_mapping_exact_name,340CO0000000002:Article 2
640-15-3,チオメトン,チオメトン,law_entry_raw_name,340CO0000000002:Article 2
640-15-3,チオメトン,チオメトン,law_mapping_exact_name,340CO0000000002:Article 2
640-19-7,モノフルオール酢酸アミド,モノフルオル酢酸アミド,law_entry_raw_name,340CO0000000002:Article 1
640-19-7,モノフルオール酢酸アミド,モノフルオル酢酸アミド,law_entry_raw_name,340CO0000000002:Article 3
640-19-7,モノフルオール酢酸アミド,モノフルオル酢酸アミド,law_mapping_exact_name,340CO0000000002:Article 1
640-19-7,モノフルオール酢酸アミド,モノフルオル酢酸アミド,law_mapping_exact_name,340CO0000000002:Article 3
6423-72-9,メタンアルソン酸カルシウム,メタンアルソン酸カルシウム,law_entry_raw_name,340CO0000000002:Article 2
6423-72-9,メタンアルソン酸カルシウム,メタンアルソン酸カルシウム,law_mapping_exact_name,340CO0000000002:Article 2
64440-88-6,"N,N'-ethylenebis(thiocarbamoylthiozinc) bis(N,N-dimethyldithiocarbamate)","n,n'ethylenebisbis",regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
64440-88-6,"ビス（N,N-ジメチルジチオカルバミン酸）N,N'-エチレンビス（チオカルバモイルチオ亜鉛）","ビスn,n'エチレンビス",regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
64440-88-6,ビス（Ｎ・Ｎ―ジメチルジチオカルバミン酸）Ｎ・Ｎ′―エチレンビス（チオカルバモイルチオ亜鉛）,ビスn・n′エチレンビス,law_entry_raw_name,412CO0000000138:別表第一
64440-88-6,ポリカーバメート,ポリカバメト,law_entry_raw_name,412CO0000000138:別表第一
64440-88-6,ポリカーバメート,ポリカバメト,law_mapping_alias,412CO0000000138:別表第一
6454-35-9,ビス（トリブチルスズ）＝フマラート,ビス=フマラト,law_entry_raw_name,349CO0000000202:Article 2
6454-35-9,ビス（トリブチルスズ）＝フマラート,ビス=フマラト,law_mapping_exact_name,349CO0000000202:Article 2
6465-92-5,メチルジクロルビニルリン酸カルシウムとジメチルジクロルビニルホスフエイトとの錯化合物,メチルジクロルビニルリン酸カルシウムとジメチルジクロルビニルホスフエイトとの錯化合物,law_entry_raw_name,340CO0000000002:Article 2
6465-92-5,メチルジクロルビニルリン酸カルシウムとジメチルジクロルビニルホスフエイトとの錯化合物,メチルジクロルビニルリン酸カルシウムとジメチルジクロルビニルホスフエイトとの錯化合物,law_mapping_exact_name,340CO0000000002:Article 2
64742-47-8,"Mineral spirits (include mineral thinner, petroleum spirits, white spirits and mineral turpentine)",mineralspirits,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
64742-47-8,"Mineral spirits (include mineral thinner, petroleum spirits, white spirits and mineral turpentine)",mineralspirits,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
64742-47-8,ミネラルスピリツト（ミネラルシンナー、ペトロリウムスピリツト、ホワイトスピリツト及びミネラルターペンを含む。）,ミネラルスピリツト,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
64742-47-8,ミネラルスピリツト（ミネラルシンナー、ペトロリウムスピリツト、ホワイトスピリツト及びミネラルターペンを含む。）,ミネラルスピリツト,ryukyu_name,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
64742-95-6,Petroleum naphtha,petroleumnaphtha,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
64742-95-6,Petroleum naphtha,petroleumnaphtha,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
64742-95-6,石油ナフサ,石油ナフサ,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
64742-95-6,石油ナフサ,石油ナフサ,ryukyu_name,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
6517-25-5,トリブチルスズ＝スルファマート,トリブチルスズ=スルファマト,law_entry_raw_name,349CO0000000202:Article 2
6517-25-5,トリブチルスズ＝スルファマート,トリブチルスズ=スルファマト,law_mapping_exact_name,349CO0000000202:Article 2
65907-30-4,フラチオカルブ,フラチオカルブ,law_entry_raw_name,340CO0000000002:Article 1
65907-30-4,フラチオカルブ,フラチオカルブ,law_entry_raw_name,340CO0000000002:Article 2
65907-30-4,フラチオカルブ,フラチオカルブ,law_mapping_alias,340CO0000000002:Article 1
65907-30-4,フラチオカルブ,フラチオカルブ,law_mapping_alias,340CO0000000002:Article 2
65907-30-4,ブチル＝二・三―ジヒドロ―二・二―ジメチルベンゾフラン―七―イル＝Ｎ・Ｎ′―ジメチル―Ｎ・Ｎ′―チオジカルバマート,ブチル=二・三ジヒドロ二・二ジメチルベンゾフラン七イル=n・n′ジメチルn・n′チオジカルバマト,law_entry_raw_name,340CO0000000002:Article 1
65907-30-4,ブチル＝二・三―ジヒドロ―二・二―ジメチルベンゾフラン―七―イル＝Ｎ・Ｎ′―ジメチル―Ｎ・Ｎ′―チオジカルバマート五％以下,ブチル=二・三ジヒドロ二・二ジメチルベンゾフラン七イル=n・n′ジメチルn・n′チオジカルバマト五%以下,law_entry_raw_name,340CO0000000002:Article 2
66-81-9,シクロヘキシミド,シクロヘキシミド,law_entry_raw_name,340CO0000000002:Article 2
66-81-9,シクロヘキシミド,シクロヘキシミド,law_mapping_exact_name,340CO0000000002:Article 2
66841-25-6,"alpha-cyano-3-phenoxybenzyl 2,2-dimethyl-3-(1,2,2,2-tetrabromoethyl)cyclopropanecarboxylate","alphacyano3phenoxybenzyl2,2dimethyl3cyclopropanecarboxylate",regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
