law_code,source_id,group_legal_name,category_code,special_management,special_organic,match_kind,match_pattern,status,reviewed_by,source_url,note
poison_control,RJ_03_001,クロム酸塩類及びこれを含有する製剤,deleterious,,,name_regex,(?i)(?<!亜)(?<!シアノ)クロム酸|(?<!シアニド)(?<!亜)クロマート|三酸化クロム|(?<!sub)chromate|酸化亜鉛クロム|ピグメントイエロー34|ピグメントレッド104,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第26号（クロム酸鉛70 %以下を除く）
poison_control,RJ_03_001,無機亜鉛塩類,deleterious,,,name_regex,(?i)^(?!.*(?:炭酸亜鉛|雷酸亜鉛|六水酸化(錫|スズ)亜鉛|ヘキサヒドロキ[シソ].*(スズ|錫).*亜鉛|亜鉛=ヘキサヒドロキシドスタンナート))(?=.*(?:亜鉛|zinc)),reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第1号（除外: 炭酸亜鉛・雷酸亜鉛・焼結した硫化亜鉛(II)・六水酸化錫亜鉛。硫化亜鉛は焼結物のみ除外）
poison_control,RJ_03_001,アンチモン化合物及びこれを含有する製剤,deleterious,,,name_regex,(?i)アンチモン|アンチモナート|アンチモネート|スチビン|スチバ|スチボ|スチビ|antimon,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第7号
poison_control,RJ_03_001,カドミウム化合物,deleterious,,,name_regex,(?i)カドミウム|カドマート|cadmium|ピグメントイエロー35,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第22号（硫黄・カドミウム・セレンから成る焼結物を除く; ピグメントイエロー35=硫化カドミウム亜鉛はセレンを含まず該当）
poison_control,RJ_03_001,可溶性ウラン化合物及びこれを含有する製剤,deleterious,,,name_regex,(?i)ウラン|ウラニル|uran,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第11号
poison_control,RJ_03_001,鉛化合物,deleterious,,,name_regex,"(?i)^(?!.*(?:四酸化三鉛|ヒドロキシ炭酸鉛|(?<!亜)硫酸鉛))(?=.*(?:(?<!亜)鉛|プルンバート|プルンバン|プルンビン|プルンベタン|ナマリ|^lead|lead,))",reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第77号（四アルキル鉛は特定毒物規則で先に処理）
poison_control,RJ_03_001,無機銅塩類,deleterious,,,name_regex,(?i)^(?!.*(?:雷銅))(?=.*(?:銅|copper)),reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第72号
poison_control,RJ_03_001,ジブチル（ジクロロ）スタンナン及びこれを含有する製剤,poison,,,name_regex,^ジブタン-1-イル\(ジクロロ\)スタンナン$|^ジブチル\(ジクロロ\)スタンナン$|^ジクロロジブチルスズ$|^二塩化ジブチルスズ$,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第1条第1項第13号の3
poison_control,RJ_03_001,ブチル（トリクロロ）スタンナン及びこれを含有する製剤,deleterious,,,name_regex,^ブチルトリクロロスズ$|^ブチル\(トリクロロ\)スタンナン$|^三塩化ブチルスズ$,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第85号の5
poison_control,RJ_03_001,水酸化トリアリール錫、その塩類及びこれらの無水物並びにこれらのいずれかを含有する製剤,deleterious,,,name_regex,トリフェニル(スズ|スタンナ|スタンニル)|\(トリフェニル\)スタンナ|ビス\(トリフェニルスズ\),reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第66号（トリフェニル錫の水酸化物・塩（アセタート/クロリド/フルオリド等）・無水物（酸化物）; ジフルオロ(トリフェニル)スタンナート塩を含む）
poison_control,RJ_03_001,水酸化トリアルキル錫、その塩類及びこれらの無水物並びにこれらのいずれかを含有する製剤,deleterious,,,name_regex,^\(ジメチルアミノ\)\(トリメチル\)スタンナン$|^(?!.*(?:フェニル|トリル|ナフチル|ジメチルアミノ\)\(トリメチル\)スタンナン))(?=.*(?:トリ(?:メチル|エチル|プロピル|ブチル|ブタン-1-イル|ペンチル|ヘキシル|オクチル|シクロヘキシル)(スズ|スタンナ|スタンニル)|\(トリ(?:メチル|エチル|プロピル|ブチル|ブタン-1-イル|ペンチル|ヘキシル|オクチル|シクロヘキシル)\)スタンナン|トリ(?:メチル|エチル|プロピル|ブチル|ブタン-1-イル|ペンチル|ヘキシル|オクチル|シクロヘキシル)\((クロロ|ブロモ|フルオロ|ヨード)\)スタンナン|トリ(?:メチル|エチル|プロピル|ブチル|ブタン-1-イル|ペンチル|ヘキシル|オクチル|シクロヘキシル)\{.*\}スタンナン|ヘキサ(?:メチル|エチル|プロピル|ブチル|ブタン-1-イル|ペンチル|ヘキシル|オクチル|シクロヘキシル)ジスタン(ノキサン|ナチアン))),reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,"指定令第2条第1項第67号（トリブチル/トリメチル/トリエチル/トリペンチル/トリオクチル/トリシクロヘキシル錫の水酸化物・ハロゲン化物等の塩・無水物（ジスタンノキサン, ジスタンナチアン）; 酸化フエンブタスズ=第1条第24号の7 毒物はフェニル除外で回避）；993-50-0 は第67号として収載。NITE-CHRIP物質ページで区分確認（2026-08-29）"
poison_control,RJ_03_001,無機錫塩類,deleterious,,,name_regex,"(?i)^(?!.*(?:(メチル|エチル|ブチル|ブタン-1-イル|プロピル|ペンチル|オクチル|フェニル|シクロヘキシル)[^,]*(スズ|スタンナ|スタンノ)|スタンナン|スタンノキサン|スタンナチアン|スタンナノール))(?=.*(?:スズ|錫|スタンナ|スタンノ|^tin))",reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第69号。有機錫（水酸化トリアルキル錫67号・トリアリール錫66号・ブチル(トリクロロ)スタンナン85号の5・ジブチル(ジクロロ)スタンナン第1条13号の3）は別ルール
poison_control,RJ_03_001,無機銀塩類,deleterious,,,name_regex,(?i)^(?!.*(?:塩化銀|雷酸銀|水銀))(?=.*(?:銀|silver|argent)),reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第24号
poison_control,RJ_03_001,無機金塩類,deleterious,,,name_regex,(?i)(硫化|塩化|臭化|シアン化|硝酸|酸化)金|金酸|金\(I|金(カリウム|ナトリウム)|オーラート|aurate|gold,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第23号
poison_control,RJ_03_001,バリウム化合物,deleterious,,,name_regex,(?i)^(?!.*(?:硫酸バリウム))(?=.*(?:バリウム|バラート|barium)),reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第79号
poison_control,RJ_03_001,亜硝酸塩類,deleterious,,,name_regex,^亜硝酸(?!(n-|イソ|第三|tert-|sec-)?(メチル|エチル|プロピル|ブチル|ペンチル|アミル|ヘキシル))|(アミン|アンモニウム)=?(モノ)?ニトリット|ニトリト,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第2号
poison_control,RJ_03_001,塩素酸塩類及びこれを含有する製剤,deleterious,,,name_regex,(?i)^塩素酸|chlorate,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第18号
poison_control,RJ_03_001,蓚酸塩類及びこれを含有する製剤,deleterious,,,name_regex,(?i)^(?!シュウ酸(二水和物|・?水和物)?$)(?=.*(?:シュウ酸|蓚酸|オキサラート|オキサラト|エタン二酸|oxalat)),reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第62号（蓚酸として10 %以下を除く）
poison_control,RJ_03_001,ヒドロキシルアミン塩類及びこれを含有する製剤,deleterious,,,name_regex,ヒドロキシルアミン|ヒドロキシルアンモニウム,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第82号
poison_control,RJ_03_001,硅弗化水素酸塩類及びこれを含有する製剤,deleterious,,,name_regex,^(?!ケイフッ化水素酸$|ヘキサフルオロケイ酸$)(?=.*(?:ヘキサフルオロケイ酸|ヘキサフルオリドケイ酸|六フッ化ケイ酸|ケイフッ化|ヘキサフルオロシリケート|フルオロケイ酸|フッ化ケイ素酸)),reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第30号
poison_control,RJ_03_001,硼弗化水素酸及びその塩類,deleterious,,,name_regex,(?i)テトラフルオロホウ酸|四フッ化ホウ酸|ホウフッ化|テトラフルオロボラ|フルオロボラ|フルオロホウ酸|テトラフルオロボレート|tetrafluoroborate,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第96号
poison_control,RJ_03_001,ピクリン酸塩類,deleterious,,,name_regex,"ピクリン酸|ピクラート|2,4,6-トリニトロフェノ",reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第80号（爆発薬を除く）
poison_control,RJ_03_001,トルイジン,deleterious,,,name_regex,^(o|m|p)-トルイジン$|^[234]-メチルアニリン$|^トルイジン$,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/325AC0000000303,法律別表第2の61（遊離塩基; 塩類は指定令第2条第1項第75号）
poison_control,RJ_03_001,トルイジン塩類,deleterious,,,name_regex,トルイジン.*(塩|化合物|スルファート|クロリド)|トルイジニウム|^[234]-メチルアニリン.*(塩酸|一塩酸塩|塩$|スルファート)|メチルアニリニウム,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第75号。遊離塩基（o/m/p-トルイジン）は法別表第2の61の別ルール
poison_control,RJ_03_001,アニリン塩類,deleterious,,,name_regex,^アニリン.*(塩|スルファート|クロリド|アセタート)|アニリニウム|^ジアニリン=|^アニリン$,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第4号（法律別表第2の3 アニリン）
poison_control,RJ_03_001,フェニレンジアミン及びその塩類,deleterious,,,name_regex,"^(o|m|p)-フェニレンジアミン|^[1-4],[1-4]-フェニレンジアミン|^ベンゼン-1,[234]-ジアミン|フェニレンジアミン=?二?塩酸塩|フェニレンジアンモニウム",reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第84号（パラフエニレンジアミンは法別表第2の67）。メチル置換体はトルイレンジアミン（別ルール）
poison_control,RJ_03_001,トルイレンジアミン及びその塩類,deleterious,,,name_regex,"トルイレンジアミン|トルエンジアミン|ジアミノトルエン|メチルベンゼン-.*ジアミン|メチル-1,3-ベンゼンジアミン|メチル-1,[234]-フェニレンジアミン",reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第76号
poison_control,RJ_03_001,Ｎ－アルキルアニリン及びその塩類,deleterious,,,name_regex,"^N-(イソ|sec-|tert-|n-)?(メチル|エチル|プロピル|ブチル|ペンチル|ヘキシル|オクチル|アリル).*アニリン|^N,N-ジ(メチル|エチル|プロピル|ブチル).*アニリン|^\(N-(メチル|エチル)\).*アニリン|^N-\(.*イル\)アニリン|^N-[^,]*イルアニリン",reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第5号
poison_control,RJ_03_001,Ｎ－アルキルトルイジン及びその塩類,deleterious,,,name_regex,"^N-(メチル|エチル).*トルイジン|^N,N-ジ(メチル|エチル).*トルイジン|^N-(イソ)?(メチル|エチル|プロピル|ブチル|tert-ブチル|ペンチル)-[234]-メチルアニリン|^[234]-メチル-N-(イソ)?(メチル|エチル|プロピル|ブチル)アニリン|^ar,N-ジ(メチル|エチル)アニリン",reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第6号
poison_control,RJ_03_001,ペンタクロルフェノール塩類及びこれを含有する製剤,deleterious,,,name_regex,ペンタクロロフェノ,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第95号
poison_control,RJ_03_001,１，１’－イミノジ（オクタメチレン）ジグアニジン（別名イミノクタジン）、その塩類及びこれらのいずれかを含有する製剤,deleterious,,,name_regex,グアザチン|イミノジ\(オクタメチレン\)ジグアニジン|イミノクタジン|アンモニウムジイルジオクタン.*ジグアニジニウム,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第10号の3
poison_control,RJ_03_001,１－（４－メトキシフェニル）ピペラジン、その塩類及びこれらのいずれかを含有する製剤,deleterious,,,name_regex,メトキシフェニル\)ピペラジン,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項（メトキシフェニルピペラジン塩類）
poison_control,RJ_03_001,（Ｓ）－２，３，５，６－テトラヒドロ－６－フェニルイミダゾ［２，１－ｂ］チアゾール、その塩類及びこれらのいずれかを含有する製剤,deleterious,,,name_regex,"フェニル.*テトラヒドロイミダゾ\[2,1-b\]|レバミゾール",reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第71号の3（6.8 %以下を除く）
poison_control,RJ_03_001,１，３－ジカルバモイルチオ－２－（Ｎ，Ｎ－ジメチルアミノ）－プロパン、その塩類及びこれらのいずれかを含有する製剤,deleterious,,,name_regex,"ジメチルアミノ\)プロパン-1,3-ジイル\]?=ビス\(チオカルバマート\)|ジカルバモイルチオ|カルタップ",reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第38号の3（2 %以下を除く）
poison_control,RJ_03_001,酢酸タリウム及びこれを含有する製剤,deleterious,,,name_regex,(?i)^酢酸タリウム|thalliumacetate,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/340CO0000000002,指定令第2条第1項第30号の4
poison_control,RJ_03_001,硝酸タリウム,deleterious,,,name_regex,(?i)^硝酸タリウム|thallium.*nitrate,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/325AC0000000303,法律別表第2の52（製剤は指定令第2条第1項第64号; 0.3%以下着色着味製剤を除く）
poison_control,RJ_03_001,硫酸タリウム,deleterious,,,name_regex,(?i)^硫酸タリウム|thallium.*sulfate,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/325AC0000000303,法律別表第2の90（製剤は指定令第2条第1項第105号; 0.3%以下着色着味製剤を除く）
poison_control,RJ_03_001,塩化水素,deleterious,,,name_regex,^塩酸$,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/325AC0000000303,法律別表第2の8（塩酸＝塩化水素水溶液；10 %以下を除く）
poison_control,RJ_03_001,ブロム水素,deleterious,,,name_regex,^臭化水素$|^ブロモ水素$|^臭化水素酸$,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/325AC0000000303,法律別表第2の73
poison_control,RJ_03_001,クロルエチル,deleterious,,,name_regex,^塩化エチル$|^クロロエタン$,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/325AC0000000303,法律別表第2の16
poison_control,RJ_03_001,クロルメチル,deleterious,,,name_regex,^塩化メチル$|^クロロメタン$,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/325AC0000000303,法律別表第2の19
poison_control,RJ_03_001,ブロムエチル,deleterious,,,name_regex,^臭化エチル$|^ブロモエタン$,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/325AC0000000303,法律別表第2の72
poison_control,RJ_03_001,ブロムメチル,deleterious,,,name_regex,^臭化メチル$|^ブロモメタン$,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/325AC0000000303,法律別表第2の74
poison_control,RJ_03_001,ジメチル硫酸,deleterious,,,name_regex,^ジメチル=スルファート$|^硫酸ジメチル$|^ジメチル硫酸$,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/325AC0000000303,法律別表第2の47
poison_control,RJ_03_001,ジブロムクロルプロパン（別名ＤＢＣＰ）,deleterious,,,name_regex,"^1,2-ジブロモ-3-クロロプロパン$|DBCP",reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/325AC0000000303,法律別表第2の36
poison_control,RJ_03_001,Ｎ－メチル－１－ナフチルカルバメート,deleterious,,,name_regex,メチルカルバミン酸1-ナフチル|メチル-1-ナフチルカルバメート|カルバリル|1-ナフチル=N-メチルカルバマート,reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/325AC0000000303,法律別表第2の85
poison_control,RJ_03_001,ジメチル－４－メチルメルカプト－３－メチルフエニルチオホスフエイト,deleterious,,,name_regex,"チオリン酸O,O-ジメチル-O-\[3-メチル-4-\(メチルチオ\)フェニル\]|フェンチオン|MPP",reviewed,Ameyanagi,https://laws.e-gov.go.jp/law/325AC0000000303,法律別表第2の46
